attempt_index,time_hr,converged,volume_residual_ft3,energy_residual_btu,failure_reason,pattern,iterations,phase_fraction,bubble_phase,v_total_ft3,m_total_lbm,u_total_btu,operating_pmin_psia,operating_pmax_psia,hard_pmin_psia,hard_pmax_psia,bracket_low_psia,bracket_high_psia,v_residual_low_ft3,v_residual_high_ft3,sign_low,sign_high,regime_low,regime_high,bracket_windows,valid_evals,invalid_evals,nan_evals,out_of_range_evals,bracket_found,bracket_trace
48,7.963638,1,-0.996498,0.000000,NONE,MONOTONIC_DESCENT,2,0.000710,DRAIN,1800.000000,89824.850000,37809070.000000,334.700000,2349.700000,20.000000,2800.000000,389.457200,390.268600,20.151370,-8.028515,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=369.984 Pmax=408.930 status_low=OK status_high=OK Vres_low=741.077 Vres_high=-67.570 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
49,7.966416,1,0.085861,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.000738,DRAIN,1800.000000,89738.190000,37788950.000000,334.700000,2349.700000,20.000000,2800.000000,390.065700,390.878400,19.437180,-8.690281,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=370.562 Pmax=409.569 status_low=OK status_high=OK Vres_low=739.103 Vres_high=-69.010 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
50,7.969193,1,-0.592186,0.000000,NONE,MONOTONIC_DESCENT,2,0.000748,DRAIN,1800.000000,89651.530000,37768820.000000,334.700000,2349.700000,20.000000,2800.000000,390.624400,391.438200,20.491050,-7.597618,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=371.093 Pmax=410.156 status_low=OK status_high=OK Vres_low=739.018 Vres_high=-70.451 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
51,7.971971,1,0.496918,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.000777,DRAIN,1800.000000,89564.880000,37748680.000000,334.700000,2349.700000,20.000000,2800.000000,391.234700,392.049800,19.783300,-8.249207,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=371.673 Pmax=410.797 status_low=OK status_high=OK Vres_low=737.059 Vres_high=-71.891 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
52,7.974749,1,-0.163849,0.000000,NONE,MONOTONIC_DESCENT,2,0.000788,DRAIN,1800.000000,89478.250000,37728540.000000,334.700000,2349.700000,20.000000,2800.000000,391.795100,392.611400,20.843640,-7.150162,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=372.205 Pmax=411.385 status_low=OK status_high=OK Vres_low=736.992 Vres_high=-73.331 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
53,7.977526,1,-0.817497,0.000000,NONE,MONOTONIC_DESCENT,2,0.000798,DRAIN,1800.000000,89391.630000,37708380.000000,334.700000,2349.700000,20.000000,2800.000000,392.407300,393.224800,20.153410,-7.791809,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=372.787 Pmax=412.028 status_low=OK status_high=OK Vres_low=735.046 Vres_high=-74.771 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
54,7.980304,1,0.280754,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.000828,DRAIN,1800.000000,89305.020000,37688210.000000,334.700000,2349.700000,20.000000,2800.000000,393.020400,393.839200,19.470280,-8.426506,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=373.369 Pmax=412.671 status_low=OK status_high=OK Vres_low=733.110 Vres_high=-76.211 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
55,7.983081,1,-0.366768,0.000000,NONE,MONOTONIC_DESCENT,2,0.000838,DRAIN,1800.000000,89218.410000,37668030.000000,334.700000,2349.700000,20.000000,2800.000000,393.583300,394.403300,20.543560,-7.311317,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=373.904 Pmax=413.263 status_low=OK status_high=OK Vres_low=733.060 Vres_high=-77.651 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
56,7.985859,1,0.737190,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.000868,DRAIN,1800.000000,89131.820000,37647840.000000,334.700000,2349.700000,20.000000,2800.000000,394.198300,395.019600,19.862590,-7.932724,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=374.488 Pmax=413.908 status_low=OK status_high=OK Vres_low=731.137 Vres_high=-79.091 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
57,7.988636,1,0.102821,0.000000,NONE,MONOTONIC_DESCENT,2,0.000879,DRAIN,1800.000000,89045.240000,37627640.000000,334.700000,2349.700000,20.000000,2800.000000,394.762900,395.585400,20.941540,-6.815102,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=375.025 Pmax=414.501 status_low=OK status_high=OK Vres_low=731.096 Vres_high=-80.530 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
58,7.991414,1,-0.513992,4.000000,NONE,MONOTONIC_DESCENT,2,0.000890,DRAIN,1800.000000,88958.670000,37607420.000000,334.700000,2349.700000,20.000000,2800.000000,395.379800,396.203500,20.277640,-7.423592,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=375.611 Pmax=415.149 status_low=OK status_high=OK Vres_low=729.193 Vres_high=-81.969 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
59,7.994192,1,0.612740,-4.000000,NONE,BOUNDED_OSCILLATORY,4,0.000921,DRAIN,1800.000000,88872.110000,37587210.000000,334.700000,2349.700000,20.000000,2800.000000,395.997600,396.822500,19.638410,-8.018593,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=376.198 Pmax=415.797 status_low=OK status_high=OK Vres_low=727.311 Vres_high=-83.409 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
60,7.996969,1,0.001320,-4.000000,NONE,MONOTONIC_DESCENT,2,0.000932,DRAIN,1800.000000,88785.560000,37566970.000000,334.700000,2349.700000,20.000000,2800.000000,396.564700,397.390900,20.725550,-6.896629,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=376.737 Pmax=416.393 status_low=OK status_high=OK Vres_low=727.283 Vres_high=-84.848 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
61,7.999747,1,-0.614136,0.000000,NONE,MONOTONIC_DESCENT,2,0.000944,DRAIN,1800.000000,88699.020000,37546720.000000,334.700000,2349.700000,20.000000,2800.000000,397.184300,398.011800,20.084580,-7.489410,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=377.325 Pmax=417.044 status_low=OK status_high=OK Vres_low=725.394 Vres_high=-86.287 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
62,8.002524,1,0.513023,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.000974,DRAIN,1800.000000,88612.500000,37526470.000000,334.700000,2349.700000,20.000000,2800.000000,397.804900,398.633700,19.446780,-8.072372,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=377.915 Pmax=417.695 status_low=OK status_high=OK Vres_low=723.532 Vres_high=-87.726 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
63,8.005302,1,-0.072006,0.000000,NONE,MONOTONIC_DESCENT,2,0.000986,DRAIN,1800.000000,88525.980000,37506210.000000,334.700000,2349.700000,20.000000,2800.000000,398.374700,399.204700,20.545140,-6.935638,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=378.456 Pmax=418.293 status_low=OK status_high=OK Vres_low=723.524 Vres_high=-89.164 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
64,8.008080,1,-0.661713,0.000000,NONE,MONOTONIC_DESCENT,2,0.000998,DRAIN,1800.000000,88439.480000,37485930.000000,334.700000,2349.700000,20.000000,2800.000000,398.997200,399.828400,19.930260,-7.506454,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=379.047 Pmax=418.947 status_low=OK status_high=OK Vres_low=721.667 Vres_high=-90.603 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
65,8.010859,1,0.476387,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.001029,DRAIN,1800.000000,88352.980000,37465650.000000,334.700000,2349.700000,20.000000,2800.000000,399.620600,400.453200,19.314580,-8.063652,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=379.640 Pmax=419.602 status_low=OK status_high=OK Vres_low=719.829 Vres_high=-92.042 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
66,8.013637,1,-0.097710,0.000000,NONE,MONOTONIC_DESCENT,2,0.001042,DRAIN,1800.000000,88266.500000,37445350.000000,334.700000,2349.700000,20.000000,2800.000000,400.193000,401.026700,20.423710,-6.916527,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=380.183 Pmax=420.203 status_low=OK status_high=OK Vres_low=719.837 Vres_high=-93.479 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
67,8.016415,1,-0.651588,0.000000,NONE,MONOTONIC_DESCENT,2,0.001054,DRAIN,1800.000000,88180.020000,37425050.000000,334.700000,2349.700000,20.000000,2800.000000,400.818300,401.653300,19.826870,-7.458672,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=380.777 Pmax=420.859 status_low=OK status_high=OK Vres_low=718.015 Vres_high=-94.918 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
68,8.019193,1,0.493004,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.001086,DRAIN,1800.000000,88093.560000,37404730.000000,334.700000,2349.700000,20.000000,2800.000000,401.444500,402.280900,19.236560,-8.005173,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=381.372 Pmax=421.517 status_low=OK status_high=OK Vres_low=716.197 Vres_high=-96.356 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
69,8.021971,1,-0.063240,0.000000,NONE,MONOTONIC_DESCENT,2,0.001099,DRAIN,1800.000000,88007.110000,37384400.000000,334.700000,2349.700000,20.000000,2800.000000,402.019500,402.857100,20.355770,-6.848007,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=381.919 Pmax=422.121 status_low=OK status_high=OK Vres_low=716.216 Vres_high=-97.794 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
70,8.024749,1,-0.603127,4.000000,NONE,MONOTONIC_DESCENT,2,0.001111,DRAIN,1800.000000,87920.670000,37364070.000000,334.700000,2349.700000,20.000000,2800.000000,402.647700,403.486500,19.773340,-7.376183,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=382.515 Pmax=422.780 status_low=OK status_high=OK Vres_low=714.421 Vres_high=-99.232 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
71,8.027527,1,0.558403,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.001144,DRAIN,1800.000000,87834.240000,37343720.000000,334.700000,2349.700000,20.000000,2800.000000,403.276900,404.117000,19.207090,-7.894989,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=383.113 Pmax=423.441 status_low=OK status_high=OK Vres_low=712.636 Vres_high=-100.669 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
72,8.030305,1,0.022552,0.000000,NONE,MONOTONIC_DESCENT,2,0.001157,DRAIN,1800.000000,87747.820000,37323360.000000,334.700000,2349.700000,20.000000,2800.000000,403.854500,404.695800,20.336100,-6.728424,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=383.662 Pmax=424.047 status_low=OK status_high=OK Vres_low=712.677 Vres_high=-102.107 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
73,8.033083,1,-0.504005,0.000000,NONE,MONOTONIC_DESCENT,2,0.001170,DRAIN,1800.000000,87661.410000,37303000.000000,334.700000,2349.700000,20.000000,2800.000000,404.485500,405.328200,19.770540,-7.239746,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=384.261 Pmax=424.710 status_low=OK status_high=OK Vres_low=710.900 Vres_high=-103.544 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
74,8.035861,1,0.659630,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.001203,DRAIN,1800.000000,87575.020000,37282620.000000,334.700000,2349.700000,20.000000,2800.000000,405.117500,405.961500,19.217940,-7.752213,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=384.862 Pmax=425.373 status_low=OK status_high=OK Vres_low=709.138 Vres_high=-104.982 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
75,8.038639,1,0.150940,0.000000,NONE,MONOTONIC_DESCENT,2,0.001216,DRAIN,1800.000000,87488.630000,37262230.000000,334.700000,2349.700000,20.000000,2800.000000,405.697800,406.543000,20.356050,-6.566376,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=385.413 Pmax=425.983 status_low=OK status_high=OK Vres_low=709.190 Vres_high=-106.418 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
76,8.041417,1,-0.352264,0.000000,NONE,MONOTONIC_DESCENT,2,0.001230,DRAIN,1800.000000,87402.260000,37241830.000000,334.700000,2349.700000,20.000000,2800.000000,406.331700,407.178200,19.817600,-7.068245,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=386.015 Pmax=426.648 status_low=OK status_high=OK Vres_low=707.438 Vres_high=-107.855 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
77,8.044195,1,-0.857101,-4.000000,NONE,MONOTONIC_DESCENT,2,0.001244,DRAIN,1800.000000,87315.900000,37221420.000000,334.700000,2349.700000,20.000000,2800.000000,406.966600,407.814400,19.281200,-7.557686,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=386.618 Pmax=427.315 status_low=OK status_high=OK Vres_low=705.698 Vres_high=-109.292 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
78,8.046973,1,0.306313,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.001277,DRAIN,1800.000000,87229.550000,37200990.000000,334.700000,2349.700000,20.000000,2800.000000,407.602400,408.451600,18.743060,-8.052475,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=387.222 Pmax=427.983 status_low=OK status_high=OK Vres_low=703.947 Vres_high=-110.729 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
79,8.049751,1,-0.181206,0.000000,NONE,MONOTONIC_DESCENT,2,0.001291,DRAIN,1800.000000,87143.200000,37180560.000000,334.700000,2349.700000,20.000000,2800.000000,408.186200,409.036600,19.891250,-6.860016,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=387.777 Pmax=428.596 status_low=OK status_high=OK Vres_low=704.028 Vres_high=-112.165 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
80,8.052529,1,-0.680542,0.000000,NONE,MONOTONIC_DESCENT,2,0.001305,DRAIN,1800.000000,87056.880000,37160110.000000,334.700000,2349.700000,20.000000,2800.000000,408.824000,409.675800,19.367130,-7.340782,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=388.383 Pmax=429.265 status_low=OK status_high=OK Vres_low=702.305 Vres_high=-113.602 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
81,8.055307,1,0.514923,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.001339,DRAIN,1800.000000,86970.550000,37139660.000000,334.700000,2349.700000,20.000000,2800.000000,409.462800,410.315900,18.848310,-7.802879,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=388.990 Pmax=429.936 status_low=OK status_high=OK Vres_low=700.604 Vres_high=-115.038 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
82,8.058085,1,0.039375,0.000000,NONE,MONOTONIC_DESCENT,2,0.001354,DRAIN,1800.000000,86884.250000,37119200.000000,334.700000,2349.700000,20.000000,2800.000000,410.049300,410.903600,20.011200,-6.605927,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=389.547 Pmax=430.552 status_low=OK status_high=OK Vres_low=700.695 Vres_high=-116.474 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
83,8.060863,1,-0.441399,0.000000,NONE,MONOTONIC_DESCENT,2,0.001368,DRAIN,1800.000000,86797.950000,37098720.000000,334.700000,2349.700000,20.000000,2800.000000,410.690000,411.545600,19.505800,-7.068481,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=390.156 Pmax=431.225 status_low=OK status_high=OK Vres_low=698.992 Vres_high=-117.910 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
84,8.063642,1,-0.893425,0.000000,NONE,MONOTONIC_DESCENT,2,0.001383,DRAIN,1800.000000,86711.660000,37078240.000000,334.700000,2349.700000,20.000000,2800.000000,411.331700,412.188600,19.005460,-7.512177,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=390.765 Pmax=431.898 status_low=OK status_high=OK Vres_low=697.311 Vres_high=-119.346 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
85,8.066420,1,0.307076,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.001418,DRAIN,1800.000000,86625.390000,37057740.000000,334.700000,2349.700000,20.000000,2800.000000,411.974400,412.832700,18.520200,-7.954407,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=391.376 Pmax=432.573 status_low=OK status_high=OK Vres_low=695.640 Vres_high=-120.782 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
86,8.069198,1,-0.148949,-4.000000,NONE,MONOTONIC_DESCENT,2,0.001433,DRAIN,1800.000000,86539.130000,37037240.000000,334.700000,2349.700000,20.000000,2800.000000,412.564500,413.424000,19.694930,-6.742661,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=391.936 Pmax=433.193 status_low=OK status_high=OK Vres_low=695.755 Vres_high=-122.217 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
87,8.071976,1,-0.596634,0.000000,NONE,MONOTONIC_DESCENT,2,0.001448,DRAIN,1800.000000,86452.880000,37016720.000000,334.700000,2349.700000,20.000000,2800.000000,413.209100,414.069900,19.205810,-7.178917,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=392.549 Pmax=433.870 status_low=OK status_high=OK Vres_low=694.087 Vres_high=-123.653 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
88,8.074754,1,0.613876,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.001483,DRAIN,1800.000000,86366.630000,36996190.000000,334.700000,2349.700000,20.000000,2800.000000,413.854700,414.716900,18.734680,-7.600410,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=393.162 Pmax=434.548 status_low=OK status_high=OK Vres_low=692.438 Vres_high=-125.088 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
89,8.077532,1,0.181976,0.000000,NONE,MONOTONIC_DESCENT,2,0.001498,DRAIN,1800.000000,86280.400000,36975650.000000,334.700000,2349.700000,20.000000,2800.000000,414.447400,415.310900,19.922840,-6.378746,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=393.725 Pmax=435.170 status_low=OK status_high=OK Vres_low=692.569 Vres_high=-126.523 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
90,8.080310,1,-0.241959,4.000000,NONE,MONOTONIC_DESCENT,2,0.001514,DRAIN,1800.000000,86194.180000,36955100.000000,334.700000,2349.700000,20.000000,2800.000000,415.095000,415.959800,19.457810,-6.791313,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=394.340 Pmax=435.850 status_low=OK status_high=OK Vres_low=690.926 Vres_high=-127.958 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
91,8.083088,1,-0.654785,0.000000,NONE,MONOTONIC_DESCENT,2,0.001530,DRAIN,1800.000000,86107.970000,36934550.000000,334.700000,2349.700000,20.000000,2800.000000,415.743600,416.609700,19.010560,-7.195778,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=394.956 Pmax=436.531 status_low=OK status_high=OK Vres_low=689.307 Vres_high=-129.393 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
92,8.085866,1,0.569580,4.000000,NONE,BOUNDED_OSCILLATORY,4,0.001566,DRAIN,1800.000000,86021.770000,36913980.000000,334.700000,2349.700000,20.000000,2800.000000,416.393200,417.260700,18.567920,-7.592697,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=395.574 Pmax=437.213 status_low=OK status_high=OK Vres_low=687.690 Vres_high=-130.828 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
93,8.088644,1,0.162109,0.000000,NONE,MONOTONIC_DESCENT,2,0.001582,DRAIN,1800.000000,85935.590000,36893400.000000,334.700000,2349.700000,20.000000,2800.000000,416.989600,417.858300,19.769670,-6.354248,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=396.140 Pmax=437.839 status_low=OK status_high=OK Vres_low=687.837 Vres_high=-132.262 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
94,8.091422,1,-0.241013,0.000000,NONE,MONOTONIC_DESCENT,2,0.001599,DRAIN,1800.000000,85849.410000,36872810.000000,334.700000,2349.700000,20.000000,2800.000000,417.641100,418.511200,19.325640,-6.745804,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=396.759 Pmax=438.523 status_low=OK status_high=OK Vres_low=686.233 Vres_high=-133.696 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
95,8.094200,1,-0.636505,0.000000,NONE,MONOTONIC_DESCENT,2,0.001615,DRAIN,1800.000000,85763.250000,36852210.000000,334.700000,2349.700000,20.000000,2800.000000,418.293700,419.165100,18.899230,-7.126724,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=397.379 Pmax=439.208 status_low=OK status_high=OK Vres_low=684.638 Vres_high=-135.131 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
