attempt_index,time_hr,converged,volume_residual_ft3,energy_residual_btu,failure_reason,pattern,iterations,phase_fraction,bubble_phase,v_total_ft3,m_total_lbm,u_total_btu,operating_pmin_psia,operating_pmax_psia,hard_pmin_psia,hard_pmax_psia,bracket_low_psia,bracket_high_psia,v_residual_low_ft3,v_residual_high_ft3,sign_low,sign_high,regime_low,regime_high,bracket_windows,valid_evals,invalid_evals,nan_evals,out_of_range_evals,bracket_found,bracket_trace
44,7.952528,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
45,7.955306,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
46,7.958083,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
47,7.960861,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
48,7.963638,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
49,7.966416,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
50,7.969193,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
51,7.971971,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
52,7.974749,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
53,7.977526,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
54,7.980304,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
55,7.983081,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
56,7.985859,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
57,7.988636,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
58,7.991414,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
59,7.994192,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
60,7.996969,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
61,7.999747,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
62,8.002524,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
63,8.005302,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
64,8.008080,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
65,8.010859,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
66,8.013637,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
67,8.016415,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
68,8.019193,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
69,8.021971,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
70,8.024749,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
71,8.027527,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
72,8.030305,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
73,8.033083,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
74,8.035861,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
75,8.038639,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
76,8.041417,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
77,8.044195,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
78,8.046973,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
79,8.049751,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
80,8.052529,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
81,8.055307,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
82,8.058085,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
83,8.060863,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
84,8.063642,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
85,8.066420,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
86,8.069198,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
87,8.071976,0,0.366843,0.000000,MASS_CONTRACT_RESIDUAL,BOUNDED_OSCILLATORY,4,0.000027,DRAIN,1800.000000,93735.760000,38703840.000000,334.700000,2349.700000,20.000000,2800.000000,364.026600,364.785000,21.262520,-2.362427,1,-1,SATURATED_MIX,SATURATED_LIQUID_LIMIT,1,51,0,0,0,1,[OPERATING:1] Pmin=345.825 Pmax=382.228 status_low=OK status_high=OK Vres_low=798.347 Vres_high=-2.605 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
